,id,cwe,cve,ecosystem,package,buggy_version,fixed_version,package_url,advisory_file,repository_url,fixed,buggy,cbuggy,commits
497,GHSA-f3j5-rmmp-3fc5,CWE-502,CVE-2019-17267,Maven,com.fasterxml.jackson.core:jackson-databind,2.9.0,2.9.10,https://github.com/FasterXML/jackson-databind,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-f3j5-rmmp-3fc5/GHSA-f3j5-rmmp-3fc5.json,https://github.com/FasterXML/jackson-databind,2.9.10,2.9.9.3,,https://github.com/FasterXML/jackson-databind/commit/191a4cdf87b56d2ddddb77edd895ee756b7f75eb
498,GHSA-f6pc-crhh-cp96,CWE-285,CVE-2020-15087,Maven,io.prestosql:presto-server,0,337,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-f6pc-crhh-cp96/GHSA-f6pc-crhh-cp96.json,https://github.com/prestosql/presto,337,336,,
499,GHSA-f93p-f762-vr53,CWE-79,CVE-2019-17573,Maven,org.apache.cxf:apache-cxf,0,3.2.12,https://github.com/apache/cxf/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-f93p-f762-vr53/GHSA-f93p-f762-vr53.json,https://gitbox.apache.org/repos/asf/cxf,3.2.12,3.2.11,,https://github.com/apache/cxf/commit/a02e96ba1095596bef481919f16a90c5e80a92c8
500,GHSA-ffvq-7w96-97p7,,CVE-2018-15756,Maven,org.springframework:spring-core,5.1,5.1.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-ffvq-7w96-97p7/GHSA-ffvq-7w96-97p7.json,https://github.com/spring-projects/spring-framework,5.1.1.RELEASE,5.1.0.RELEASE,,
501,GHSA-g86w-v5vg-9gxf,CWE-22;CWE-23,CVE-2020-5405,Maven,org.springframework.cloud:spring-cloud-config-server,2.1.0,2.1.7,https://github.com/spring-cloud/spring-cloud-config/spring-cloud-config-server,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-g86w-v5vg-9gxf/GHSA-g86w-v5vg-9gxf.json,https://github.com/spring-cloud/spring-cloud-config,2.1.7.RELEASE,2.1.6.RELEASE,,https://github.com/spring-cloud/spring-cloud-config/commit/651f458919c40ef9a5e93e7d76bf98575910fad0
502,GHSA-hwj3-m3p6-hj38,CWE-611,CVE-2020-10683,Maven,org.dom4j:dom4j,0,2.0.3,https://github.com/dom4j/dom4j,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-hwj3-m3p6-hj38/GHSA-hwj3-m3p6-hj38.json,https://github.com/dom4j/dom4j,2.0.3,2.0.2,,https://github.com/dom4j/dom4j/commit/1707bf3d898a8ada3b213acb0e3b38f16eaae73d;https://github.com/dom4j/dom4j/commit/a8228522a99a02146106672a34c104adbda5c658;https://github.com/dom4j/dom4j/commits/version-2.0.3
503,GHSA-j823-4qch-3rgm,CWE-502,CVE-2020-14060,Maven,com.fasterxml.jackson.core:jackson-databind,2.9.0,2.9.10.5,https://github.com/FasterXML/jackson-databind,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-j823-4qch-3rgm/GHSA-j823-4qch-3rgm.json,https://github.com/FasterXML/jackson-databind,2.9.10.5,2.9.10.4,,https://github.com/FasterXML/jackson-databind/commit/08fbfacf89a4a4c026a6227a1b470ab7a13e2e88;https://github.com/FasterXML/jackson-databind/commit/ac7232e3f9004bdb4f11dcb5bc6c1fadf074f5f7;https://github.com/FasterXML/jackson-databind/commit/d1c67a0396e84c08d0558fbb843b5bd1f26e1921
504,GHSA-mc6h-4qgp-37qh,CWE-502,CVE-2020-14195,Maven,com.fasterxml.jackson.core:jackson-databind,2.9.0,2.9.10.5,https://github.com/FasterXML/jackson-databind,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-mc6h-4qgp-37qh/GHSA-mc6h-4qgp-37qh.json,https://github.com/FasterXML/jackson-databind,2.9.10.5,2.9.10.4,,https://github.com/FasterXML/jackson-databind/commit/08fbfacf89a4a4c026a6227a1b470ab7a13e2e88;https://github.com/FasterXML/jackson-databind/commit/f6d9c664f6d481703138319f6a0f1fdbddb3a259
505,GHSA-mm9x-g8pc-w292,CWE-119;CWE-400;CWE-770,CVE-2020-11612,Maven,io.netty:netty-handler,4.1.0,4.1.46,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-mm9x-g8pc-w292/GHSA-mm9x-g8pc-w292.json,https://github.com/netty/netty,4.1.46.Final,4.1.45.Final,,
506,GHSA-mvr2-9pj6-7w5j,CWE-502;CWE-770,CVE-2018-10237,Maven,com.google.guava:guava,11.0,24.1.1-android,https://github.com/google/guava,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-mvr2-9pj6-7w5j/GHSA-mvr2-9pj6-7w5j.json,https://github.com/google/guava,24.1.1-android,24.1-jre,,
507,GHSA-p66x-2cv9-qq3v,CWE-20,CVE-2014-0114,Maven,commons-beanutils:commons-beanutils,1.8.0,1.9.2,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-p66x-2cv9-qq3v/GHSA-p66x-2cv9-qq3v.json,https://svn.apache.org/viewvc/commons/proper/beanutils,1.9.2,1.9.1,,
508,GHSA-qcxh-w3j9-58qr,CWE-400,CVE-2019-0199,Maven,org.apache.tomcat.embed:tomcat-embed-core,9.0.0,9.0.16,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-qcxh-w3j9-58qr/GHSA-qcxh-w3j9-58qr.json,,9.0.16,9.0.14,,
509,GHSA-rgh3-987h-wpmw,CWE-200,CVE-2016-3674,Maven,com.thoughtworks.xstream:xstream,0,1.4.9,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-rgh3-987h-wpmw/GHSA-rgh3-987h-wpmw.json,https://github.com/x-stream/xstream,1.4.9,1.4.8,,
510,GHSA-vmqm-g3vh-847m,CWE-400,CVE-2012-0881,Maven,xerces:xercesImpl,0,2.12.0,https://github.com/apache/xerces2-j/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-vmqm-g3vh-847m/GHSA-vmqm-g3vh-847m.json,https://svn.apache.org/viewvc/xerces/java,2.12.0,2.11.0,,https://github.com/apache/xerces2-j/commit/992b5d9c24102ad20330d36c0a71162753a37449
511,GHSA-vwqq-5vrc-xw9h,CWE-295,CVE-2020-9488,Maven,org.apache.logging.log4j:log4j,2.13.0,2.13.2,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-vwqq-5vrc-xw9h/GHSA-vwqq-5vrc-xw9h.json,https://github.com/apache/logging-log4j2,2.13.2,2.13.1,,https://github.com/apache/logging-log4j2/commit/2bcba12b185200b7f3f2532cbfeff1e1da0d5c81
512,GHSA-w3f4-3q6j-rh82,CWE-184;CWE-502,CVE-2018-5968,Maven,com.fasterxml.jackson.core:jackson-databind,2.8.0,2.8.11.1,https://github.com/FasterXML/jackson-databind,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-w3f4-3q6j-rh82/GHSA-w3f4-3q6j-rh82.json,https://github.com/FasterXML/jackson-databind,2.8.11.1,2.8.11,,https://github.com/GulajavaMinistudio/jackson-databind/pull/92/commits/038b471e2efde2e8f96b4e0be958d3e5a1ff1d05;https://github.com/FasterXML/jackson-databind/commit/454be8bb8c913be18298327a84ca45a280b61605;https://github.com/FasterXML/jackson-databind/commit/038b471e2efde2e8f96b4e0be958d3e5a1ff1d0;https://github.com/FasterXML/jackson-databind/commit/03ea0bec6293d4330b5ad19d1d62aca0e3cb6381
513,GHSA-wrr7-33fx-rcvj,,,Maven,com.fasterxml.jackson.core:jackson-databind,2.7.0,2.7.9.4,https://github.com/FasterXML/jackson-databind/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-wrr7-33fx-rcvj/GHSA-wrr7-33fx-rcvj.json,https://github.com/FasterXML/jackson-databind,2.7.9.4,2.7.9.3,,https://github.com/FasterXML/jackson-databind/commit/28badf7ef60ac3e7ef151cd8e8ec010b8479226a
514,GHSA-x64g-4xx9-fh6x,CWE-770,CVE-2020-7226,Maven,org.cryptacular:cryptacular,0,1.1.4,https://github.com/vt-middleware/cryptacular,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-x64g-4xx9-fh6x/GHSA-x64g-4xx9-fh6x.json,https://github.com/vt-middleware/cryptacular,1.1.4,1.1.3,,https://github.com/apereo/cas/commit/8810f2b6c71d73341d4dde6b09a18eb46cfd6d45;https://github.com/apereo/cas/commit/93b1c3e9d90e36a19d0fa0f6efb863c6f0235e75;https://github.com/apereo/cas/commit/a042808d6adbbf44753d52c55cac5f533e24101f;https://github.com/vt-middleware/cryptacular/commit/311baf12252abf21947afd07bf0a0291ec3ec796;https://github.com/vt-middleware/cryptacular/commit/ec2fb65f2455c479376695e3d75d30c7f6884b3f
515,GHSA-xfv3-rrfm-f2rv,CWE-20,CVE-2015-2156,Maven,io.netty:netty-parent,4.0.0,4.0.28.Final,https://github.com/netty/netty,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-xfv3-rrfm-f2rv/GHSA-xfv3-rrfm-f2rv.json,https://github.com/netty/netty,4.0.28.Final,4.0.27.Final,,https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9;https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55;https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752
516,GHSA-xxgp-pcfc-3vgc,CWE-470,CVE-2017-7536,Maven,org.hibernate:hibernate-validator,5.2.0,5.2.5.Final,https://github.com/hibernate/hibernate-validator,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/06/GHSA-xxgp-pcfc-3vgc/GHSA-xxgp-pcfc-3vgc.json,https://github.com/hibernate/hibernate-validator,5.2.5.Final,5.2.4.Final,,https://github.com/hibernate/hibernate-validator/commit/0886e89900d343ea20fde5137c9a3086e6da9ac;https://github.com/hibernate/hibernate-validator/commit/0778a5c98b817771a645c6f4ba0b28dd8b5437b
517,GHSA-5x3v-2gxr-59m2,CWE-22,CVE-2019-17572,Maven,org.apache.rocketmq:rocketmq-broker,4.2.0,4.6.1,https://github.com/apache/rocketmq/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-5x3v-2gxr-59m2/GHSA-5x3v-2gxr-59m2.json,https://github.com/apache/rocketmq,4.6.1,4.6.0,,https://github.com/apache/rocketmq/commit/f8f6fbe4aa7f5dee937e688322628c366b12a552
518,GHSA-7hmh-8gwv-mfvq,CWE-89,CVE-2020-1937,Maven,org.apache.kylin:kylin-server-base,0,2.6.5,https://github.com/apache/kylin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-7hmh-8gwv-mfvq/GHSA-7hmh-8gwv-mfvq.json,https://github.com/apache/kylin,2.6.5,2.6.4,,https://github.com/apache/kylin/commit/e373c64c96a54a7abfe4bccb82e8feb60db04749
519,GHSA-9qcf-c26r-x5rf,CWE-611,CVE-2019-13990,Maven,org.quartz-scheduler:quartz,0,2.3.2,https://github.com/quartz-scheduler/quartz,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-9qcf-c26r-x5rf/GHSA-9qcf-c26r-x5rf.json,https://github.com/quartz-scheduler/quartz,2.3.2,2.3.1,,https://github.com/quartz-scheduler/quartz/commit/13c1d45aa1db15d0fa0e4997139c99ba219be551
520,GHSA-9vfj-5g7h-4p24,CWE-74,CVE-2020-11994,Maven,org.apache.camel:camel-robotframework,0,3.4.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-9vfj-5g7h-4p24/GHSA-9vfj-5g7h-4p24.json,https://github.com/apache/maven-apache-parent,3.4.0,3.3.0,,
521,GHSA-gprm-xqrc-c2j3,CWE-78,CVE-2020-1956,Maven,org.apache.kylin:kylin-core-common,0,2.6.6,https://github.com/apache/kylin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-gprm-xqrc-c2j3/GHSA-gprm-xqrc-c2j3.json,https://gitbox.apache.org/repos/asf/kylin,2.6.6,2.6.5,,https://github.com/apache/kylin/commit/58fad56ac6aaa43c6bd8f962d7f2d84438664092
522,GHSA-hx5g-8hq2-8x4w,CWE-89,CVE-2020-13926,Maven,org.apache.kylin:kylin-server-base,0,3.1.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-hx5g-8hq2-8x4w/GHSA-hx5g-8hq2-8x4w.json,https://github.com/apache/kylin,3.1.0,3.0.2,,
523,GHSA-jcq3-cprp-m333,CWE-843,CVE-2019-2692,Maven,mysql:mysql-connector-java,0,8.0.16,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-jcq3-cprp-m333/GHSA-jcq3-cprp-m333.json,https://github.com/mysql/mysql-connector-j,8.0.16,8.0.15,,
524,GHSA-mm44-wc5p-wqhq,,,Maven,com.upokecenter:cbor,0,4.0.0,https://github.com/peteroupc/CBOR-Java,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-mm44-wc5p-wqhq/GHSA-mm44-wc5p-wqhq.json,https://github.com/peteroupc/CBOR-Java,4.0.0,3.6.0,,
525,GHSA-qwfw-gxx2-mmv2,CWE-78,CVE-2020-13925,Maven,org.apache.kylin:kylin-server-base,0,3.1.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-qwfw-gxx2-mmv2/GHSA-qwfw-gxx2-mmv2.json,https://github.com/apache/kylin,3.1.0,3.0.2,,
526,GHSA-vjv6-gq77-3mjw,CWE-611,CVE-2020-15232,Maven,org.mapfish.print:print-lib,3.0,3.24,https://github.com/mapfish/mapfish-print,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-vjv6-gq77-3mjw/GHSA-vjv6-gq77-3mjw.json,https://github.com/mapfish/mapfish-print,NA,NA,,https://github.com/mapfish/mapfish-print/pull/1397/commits/e1d0527d13db06b2b62ca7d6afb9e97dacd67a0e
527,GHSA-w534-q4xf-h5v2,CWE-79,CVE-2020-15231,Maven,org.mapfish.print:print-lib,0,3.24,https://github.com/mapfish/mapfish-print/pull/1397/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/07/GHSA-w534-q4xf-h5v2/GHSA-w534-q4xf-h5v2.json,https://github.com/mapfish/mapfish-print,NA,NA,,https://github.com/mapfish/mapfish-print/commit/56665e13becfe7b74098f37086e87eb8311ca4f8
528,GHSA-86qr-9vqc-pgc6,CWE-502,CVE-2020-5413,Maven,org.springframework.integration:spring-integration-core,4.3.0,4.3.23,https://github.com/spring-projects/spring-integration,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/08/GHSA-86qr-9vqc-pgc6/GHSA-86qr-9vqc-pgc6.json,https://github.com/spring-projects/spring-integration,4.3.23.RELEASE,4.3.22.RELEASE,,https://github.com/spring-projects/spring-integration/commit/6a02b5abe97fabab6003d51b98dd45ab009a6e05
529,GHSA-cf8j-64h9-6q58,CWE-352,CVE-2020-12480,Maven,com.typesafe.play:play_2.12,0,2.7.5,https://github.com/playframework/playframework,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/08/GHSA-cf8j-64h9-6q58/GHSA-cf8j-64h9-6q58.json,https://github.com/playframework/playframework,2.7.5,2.7.4,,https://github.com/playframework/playframework/commit/c82de44fc50b7c58c6e0580f1f67ff08aa7bd154
530,GHSA-x3rh-m7vp-35f2,CWE-672;CWE-675,CVE-2019-17638,Maven,org.eclipse.jetty:jetty-server,9.4.27,9.4.30.v20200611,https://github.com/eclipse/jetty.project/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/08/GHSA-x3rh-m7vp-35f2/GHSA-x3rh-m7vp-35f2.json,https://github.com/jetty/jetty.project,9.4.30.v20200611,9.4.29.v20200521,,https://github.com/eclipse/jetty.project/commit/ff8ae56fa939c3477a0cdd1ff56ce3d902f08fba
531,GHSA-2pqj-h3vj-pqgw,CWE-64;CWE-79,CVE-2012-6708,Maven,org.webjars.npm:jquery,0,1.9.0,https://github.com/jquery/jquery,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-2pqj-h3vj-pqgw/GHSA-2pqj-h3vj-pqgw.json,https://github.com/jquery/jquery,NA,NA,,https://github.com/jquery/jquery/commit/05531fc4080ae24070930d15ae0cea7ae056457d
532,GHSA-4p6w-m9wc-c9c9,CWE-200;CWE-668,CVE-2020-1945,Maven,org.apache.ant:ant,1.1,1.9.15,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-4p6w-m9wc-c9c9/GHSA-4p6w-m9wc-c9c9.json,https://gitbox.apache.org/repos/asf/ant,1.9.15,1.9.14,,
533,GHSA-6x4w-8w53-xrvv,CWE-611,CVE-2015-0254,Maven,org.apache.taglibs:taglibs-standard,0,1.2.3,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-6x4w-8w53-xrvv/GHSA-6x4w-8w53-xrvv.json,https://svn.apache.org/viewvc/tomcat/taglibs/standard,1.2.3,1.2.1,,
534,GHSA-7qw5-pqhc-xm4g,CWE-74;CWE-94,CVE-2020-15171,Maven,org.xwiki.platform:xwiki-platform-oldcore,0,11.10.5,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-7qw5-pqhc-xm4g/GHSA-7qw5-pqhc-xm4g.json,NA,NA,NA,,
535,GHSA-q3vw-4jx3-rrr2,,,Maven,dev.personnummer:personnummer,0,3.3.0,https://github.com/personnummer/java/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-q3vw-4jx3-rrr2/GHSA-q3vw-4jx3-rrr2.json,https://github.com/personnummer/java,NA,NA,,https://github.com/personnummer/java/commit/3bad4e3354503d7cfd443257c94c41f57b3d1621
536,GHSA-v35c-49j6-q8hq,,CVE-2016-9879,Maven,org.springframework.security:spring-security-core,0,3.2.10,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-v35c-49j6-q8hq/GHSA-v35c-49j6-q8hq.json,https://github.com/spring-projects/spring-security,3.2.10.RELEASE,3.2.9.RELEASE,,
537,GHSA-wmv4-5w76-vp9g,CWE-287,CVE-2014-3527,Maven,org.springframework.security:spring-security-core,0,3.1.7,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/09/GHSA-wmv4-5w76-vp9g/GHSA-wmv4-5w76-vp9g.json,https://github.com/spring-projects/spring-security,3.1.7.RELEASE,3.1.6.RELEASE,,
538,GHSA-269g-pwp5-87pp,CWE-200;CWE-732,CVE-2020-15250,Maven,junit:junit,4.7,4.13.1,https://github.com/junit-team/junit4,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-269g-pwp5-87pp/GHSA-269g-pwp5-87pp.json,https://github.com/junit-team/junit4,4.13.1,4.13-rc-2,,https://github.com/junit-team/junit4/commit/610155b8c22138329f0723eec22521627dbc52ae
539,GHSA-55w9-c3g2-4rrh,CWE-20,CVE-2012-5784,Maven,org.apache.axis:axis,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-55w9-c3g2-4rrh/GHSA-55w9-c3g2-4rrh.json,,NA,NA,,
540,GHSA-5hv6-mh8q-q9v8,CWE-74;CWE-94,CVE-2020-15252,Maven,org.xwiki.platform:xwiki-platform-oldcore,0,11.10.6,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-5hv6-mh8q-q9v8/GHSA-5hv6-mh8q-q9v8.json,NA,NA,NA,,
541,GHSA-8hxh-r6f7-jf45,CWE-400,,Maven,org.http4s:http4s-async-http-client_2.13,0,0.21.8,https://github.com/http4s/http4s,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-8hxh-r6f7-jf45/GHSA-8hxh-r6f7-jf45.json,https://github.com/http4s/http4s,0.21.8,0.21.7,,
542,GHSA-g5vf-v6wf-7w2r,CWE-176;CWE-327,CVE-2020-8929,Maven,com.google.crypto.tink:tink,0,1.5.0,https://github.com/google/tink/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-g5vf-v6wf-7w2r/GHSA-g5vf-v6wf-7w2r.json,https://github.com/tink-crypto/tink-java,1.5.0,1.4.0-rc2,,https://github.com/google/tink/commit/93d839a5865b9d950dffdc9d0bc99b71280a8899
543,GHSA-xpmx-h7xq-xffh,CWE-20,CVE-2020-15170,Maven,com.ctrip.framework.apollo:apollo-core,0,1.7.1,https://github.com/ctripcorp/apollo,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/10/GHSA-xpmx-h7xq-xffh/GHSA-xpmx-h7xq-xffh.json,https://github.com/apolloconfig/apollo-java,NA,NA,,https://github.com/ctripcorp/apollo/pull/3233/commits/ae9ba6cfd32ed80469f162e5e3583e2477862ddf
544,GHSA-g3wg-6mcf-8jj6,CWE-378;CWE-379;CWE-552,CVE-2020-27216,Maven,org.eclipse.jetty:jetty-webapp,0,9.4.33.v20201020,https://github.com/eclipse/jetty.project,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/11/GHSA-g3wg-6mcf-8jj6/GHSA-g3wg-6mcf-8jj6.json,https://github.com/jetty/jetty.project,9.4.33.v20201020,9.4.32.v20200930,,
545,GHSA-mw36-7c6c-q4q2,CWE-78,CVE-2020-26217,Maven,com.thoughtworks.xstream:xstream,0,1.4.14-jdk7,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/11/GHSA-mw36-7c6c-q4q2/GHSA-mw36-7c6c-q4q2.json,https://github.com/x-stream/xstream,xx1.4.15,1.4.14,,https://github.com/x-stream/xstream/commit/0fec095d534126931c99fd38e9c6d41f5c685c1a
546,GHSA-p694-23q3-rvrc,CWE-502;CWE-74,CVE-2017-15708,Maven,org.apache.synapse:synapse-core,0,3.0.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/11/GHSA-p694-23q3-rvrc/GHSA-p694-23q3-rvrc.json,https://svn.apache.org/viewvc/synapse,3.0.1,3.0.0,,
547,GHSA-pfj3-56hm-jwq5,CWE-74,CVE-2020-26238,Maven,com.cronutils:cron-utils,0,9.1.3,https://github.com/jmrozanec/cron-utils/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/11/GHSA-pfj3-56hm-jwq5/GHSA-pfj3-56hm-jwq5.json,https://github.com/jmrozanec/cron-utils,9.1.3,9.1.2,,https://github.com/jmrozanec/cron-utils/commit/4cf373f7352f5d95f0bf6512af8af326b31c835e
548,GHSA-q76j-58cx-wp5v,CWE-20,,Maven,net.ripe.rpki:rpki-validator-3,0,3.2-2020.10.28.23.06,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/11/GHSA-q76j-58cx-wp5v/GHSA-q76j-58cx-wp5v.json,NA,NA,NA,,
549,GHSA-44cw-p2hm-gpf6,CWE-297,CVE-2020-26234,Maven,org.opencastproject:opencast-kernel,0,7.9,https://github.com/opencast/opencast/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-44cw-p2hm-gpf6/GHSA-44cw-p2hm-gpf6.json,https://github.com/opencast/opencast,7.9,7.8,,https://github.com/opencast/opencast/commit/4225bf90af74557deaf8fb6b80b0705c9621acfc
550,GHSA-4cch-wxpw-8p28,CWE-918,CVE-2020-26258,Maven,com.thoughtworks.xstream:xstream,0,1.4.15,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-4cch-wxpw-8p28/GHSA-4cch-wxpw-8p28.json,https://github.com/x-stream/xstream,1.4.15,1.4.14,,
551,GHSA-86wm-rrjm-8wh8,CWE-226,CVE-2020-27218,Maven,org.eclipse.jetty:jetty-server,9.4.0,9.4.35.v20201120,https://github.com/eclipse/jetty.project,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-86wm-rrjm-8wh8/GHSA-86wm-rrjm-8wh8.json,https://github.com/jetty/jetty.project,9.4.35.v20201120,9.4.34.v20201102,,
552,GHSA-jfvx-7wrx-43fh,CWE-78,CVE-2020-26259,Maven,com.thoughtworks.xstream:xstream,0,1.4.15,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-jfvx-7wrx-43fh/GHSA-jfvx-7wrx-43fh.json,https://github.com/x-stream/xstream,1.4.15,1.4.14,,https://github.com/x-stream/xstream/commit/7499b5c080e9a699ac6b06f67bfcbdb2bcbf5079
553,GHSA-p9j6-4pjr-gp48,CWE-22,CVE-2020-35460,Maven,net.sf.mpxj:mpxj,0,8.3.5,https://github.com/joniles/mpxj/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-p9j6-4pjr-gp48/GHSA-p9j6-4pjr-gp48.json,https://github.com/joniles/mpxj,8.3.5,8.3.4,,https://github.com/joniles/mpxj/commit/8eaf4225048ea5ba7e59ef4556dab2098fcc4a1d
554,GHSA-rcjj-h6gh-jf3r,CWE-379,CVE-2020-17521,Maven,org.codehaus.groovy:groovy,2.0.0,2.4.21,https://github.com/apache/groovy,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-rcjj-h6gh-jf3r/GHSA-rcjj-h6gh-jf3r.json,https://github.com/apache/groovy,2.4.21,2.4.20,,https://github.com/apache/groovy/commit/bcbe5c4c76db83736166530647c024ac1e47ef28
555,GHSA-wmfg-55f9-j8hq,CWE-74,CVE-2020-26282,Maven,com.browserup:browserup-proxy,0,2.1.2,https://github.com/browserup/browserup-proxy/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2020/12/GHSA-wmfg-55f9-j8hq/GHSA-wmfg-55f9-j8hq.json,https://github.com/browserup/browserup-proxy,2.1.2,2.1.1,,https://github.com/browserup/browserup-proxy/commit/4b38e7a3e20917e5c3329d0d4e9590bed9d578ab
556,GHSA-395w-qhqr-9fr6,CWE-22;CWE-552,CVE-2020-17519,Maven,org.apache.flink:flink-runtime_2.11,1.11.0,1.11.3,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2021/01/GHSA-395w-qhqr-9fr6/GHSA-395w-qhqr-9fr6.json,https://github.com/apache/flink,1.11.3,1.11.2,,https://github.com/apache/flink/commit/b561010b0ee741543c3953306037f00d7a9f0801
557,GHSA-43hg-g44q-474q,CWE-79,CVE-2021-3137,Maven,org.xwiki.commons:xwiki-commons,0,12.10.3,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2021/01/GHSA-43hg-g44q-474q/GHSA-43hg-g44q-474q.json,https://github.com/xwiki/xwiki-commons,12.10.3,12.10.2,,
558,GHSA-523c-xh4g-mh5m,CWE-835,CVE-2017-12626,Maven,org.apache.poi:poi,0,3.17,https://github.com/apache/poi,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2021/01/GHSA-523c-xh4g-mh5m/GHSA-523c-xh4g-mh5m.json,,3.17,3.16-beta2,,
